ZL_ohm;V0;I0;VL;IL
443.28871270379244;(132966.06042207943-11985.35596732259j);(286.48759893162355-19.28388519812416j);(123773.88135058098-38858.982237042284j);(275.31518468260725-98.81141710189053j)
385.1195535611354;(125640.39364231171-13319.495050897869j);(326.20556884468834-28.700934374429597j);(119892.43370939765-44127.76145149122j);(296.4926618924798-128.82707725925508j)
402.94687368926304;(127706.20001617749-16499.722434910775j);(316.1111159927206-13.454853358262447j);(117605.7452676977-44452.429023250945j);(279.34562070721756-103.08589980557562j)
266.3167695438535;(123697.32173244974-16007.895496250234j);(424.44639667073557-116.02700166664299j);(103877.80302436867-51830.675200658334j);(399.0625243926005-211.78531244824075j)
359.2550805561019;(128045.32668573118-10065.453255805096j);(347.11713051108126-44.808803057499816j);(112934.23549190977-40982.99381534223j);(323.19338636123433-127.0940135143063j)
239.27502556321954;(119633.7288078012-11283.7772592465j);(422.84137598747526-157.2680383432794j);(99707.81506290962-56359.32501768613j);(422.14150376327194-249.3684115144929j)
433.8997300121709;(126569.1170861449-10370.649452190519j);(302.2619564781205-1.3516235431784605j);(126197.64884468768-38077.49488167876j);(275.87412860920193-88.96633246565874j)
285.39364350729784;(126662.38984490087-14978.53719925816j);(425.4495386780559-105.87792692124599j);(105887.46943572303-53473.718135802344j);(396.16522359519206-182.7888793400318j)
387.45184520541295;(133866.379057809-8935.797804697202j);(336.0131459989318-28.051152854430065j);(120580.55483090018-35714.82053301667j);(311.74972693702836-118.94887968399144j)
642.3393171532156;(131571.8587128265-9078.631960242934j);(210.62559605217388+45.32496849455155j);(129238.90520331153-29069.253024378555j);(211.08725310479605-46.6005716295459j)
330.17876083580757;(124423.26406855378-14786.034714019403j);(391.03629204724183-58.7050177370927j);(110311.71373044254-47883.680211696665j);(354.1331382050323-130.13596142737995j)
538.7799341649793;(130327.65238632642-11241.412091166212j);(254.25224604288383+21.446397701653446j);(128337.3211983096-37253.80622875139j);(237.22844593940232-49.55499541167264j)
703.6734089717094;(128338.04348380324-9204.147000592448j);(196.668034555927+48.381315385278874j);(132319.43764128085-25239.987564641753j);(191.01368748276337-33.913969428048766j)
513.1496366068418;(130715.3768682776-12894.574267737711j);(261.45825202291803+23.082047312344166j);(125202.19179188048-39632.24514458372j);(245.37630968116767-50.81849513269955j)
300.4617892802752;(128925.12671339922-9613.775086590647j);(376.21788854420436-91.91219718200335j);(108294.89642383785-52834.595140592086j);(383.6670264907001-150.10677288518394j)
386.51673056059394;(124091.17435785274-14538.816406884554j);(315.05986608724305-22.802906682100417j);(118618.19824663956-41812.098565194254j);(297.135096213177-104.7045308837846j)
526.5104480949176;(130078.3753102789-10982.386261150265j);(262.46724257479985+29.013567282033765j);(125333.00618155157-33841.69374344003j);(232.7210815797309-58.232319132610414j)
478.7683496631165;(126436.43245251085-7949.671012162758j);(268.99994668881754-1.870490843633327j);(123664.51256010907-33503.89886702451j);(253.29702405286832-69.11612869547682j)
274.71330667783513;(125753.5404800474-15160.577208805065j);(390.06584414591276-109.53024174548126j);(108558.99730992567-54724.46855098596j);(386.5859720386948-172.33121807404726j)
444.67391647362433;(128305.74821034512-8144.699500230645j);(283.738574801679+7.94331703643333j);(120979.18070911289-39189.8206004707j);(274.015033179337-77.88789158730403j)
499.5480160988416;(134505.10688833697-9756.596444379657j);(285.50500438140847+10.407828832248455j);(119686.55859838263-31825.845914535996j);(250.0251398260556-81.26972062267183j)
342.3796472408163;(124196.496187346-20071.373428770916j);(349.8327426105561-56.30008014808742j);(112206.48075385547-46146.156417653394j);(337.17600853132-127.55128248956939j)
539.0939437437156;(134096.71925409904-12850.14178615364j);(237.63205570631382+20.654520127985776j);(128951.6278293325-33693.85724756583j);(233.35355424123082-75.39132055612846j)
229.99125670656963;(117873.10811211128-12938.314755006966j);(434.48140893820124-153.01994888577644j);(100043.49859681878-58095.98550639429j);(421.03624185311446-282.51413174884016j)
381.8660091323446;(128645.90428045712-8358.883259031434j);(340.29478459952446-58.86337618101002j);(119337.04014970825-42884.412929011174j);(319.9337951682426-111.5832814963905j)
648.4377946832174;(129511.1475525676-9492.163057394857j);(203.73252637984635+35.03716296882655j);(125398.3614540746-30014.38569916469j);(191.25943739156924-49.43842016695701j)
337.79233651764855;(134119.60469550488-12990.097662898248j);(362.2952767580795-39.865761802581204j);(114424.7351932323-49846.95258494036j);(342.1899963358302-147.55175964358534j)
534.9508045017546;(131213.03039842047-12469.507490577504j);(255.39550541967753+6.523125614653036j);(122456.97729087401-35772.37392043048j);(240.9728560490306-60.67233593662467j)
423.71693681487784;(130160.33435143938-9043.583769637688j);(290.0557723740348-20.302977102338865j);(122970.74317414514-41183.34186337906j);(278.8785982575063-94.72917348285458j)
370.38228117669064;(127293.93992004798-11555.81666028374j);(321.31873142249873-48.96124555699278j);(118834.7328673239-50315.58458493674j);(326.5504750097575-128.3074837791371j)
712.1950621087153;(127725.57805246324-4041.1959871369345j);(195.8359332678057+41.69084539426317j);(128712.37836291792-25908.307125537518j);(180.19020855842928-34.416113450968425j)
385.6591793058186;(134175.7916116476-12126.962145112322j);(310.95827223854013-30.35512954537227j);(121458.95565043754-44959.89712434102j);(300.5382551611868-111.10699112047793j)
324.90526384760045;(125741.24056946608-15118.913331874757j);(360.7333853623195-59.5015398385711j);(114813.26584179846-44080.83717619473j);(355.53997198547586-152.46978477192206j)
708.3017499149541;(133025.0830834749-7493.90879892679j);(201.91779925766264+51.10557339834861j);(128487.00382198738-25409.31090343958j);(185.2593281915428-34.51304874620352j)
615.1882828834146;(134438.37731623003-12563.635319761142j);(217.32006438410866+42.181731723312666j);(132617.29294399702-33551.13523272294j);(208.9367554795998-50.64121824431456j)
578.6258368079725;(126882.73602736159-14464.445175353849j);(247.42486285010398+40.69913269743661j);(132612.26358961948-30425.660623029933j);(227.18581830331456-63.74864895561322j)
218.2349169781192;(123700.4140823445-14437.495744837452j);(460.1412320085937-183.97575265131383j);(96157.97185188017-55168.08036502662j);(429.8650712725076-263.8049042700087j)
264.7868276079922;(125394.91590167991-15237.313738925754j);(417.2190059397334-121.64139115358509j);(103849.05575108115-52365.62271828488j);(384.91427673483037-202.22474743849594j)
553.8537793715078;(128857.82908880332-11134.799173883172j);(246.20700641326718+19.307726575126626j);(132581.34869603222-29523.59357740832j);(234.40213809945314-66.11978980949353j)
309.37671681996835;(130313.89474689217-12631.798288226235j);(378.91105003487365-66.56380823849064j);(112992.387968822-48643.564747934994j);(348.15019077126806-170.71865324728793j)
318.61365180930466;(129237.09156684336-10126.271154009362j);(366.3768961263449-62.657453622452664j);(109804.40659744402-49778.47408208769j);(343.4685509161542-155.95050492130838j)
634.1089537458581;(128760.51777639022-10339.081033592573j);(213.29110474946347+36.31481944279816j);(125692.27314875062-27126.591014647118j);(205.64086097812833-39.99334508615835j)
352.9772208370573;(127197.07634581822-15864.330031419224j);(339.6927320216375-29.703443617422884j);(114349.05982892965-44131.53627621331j);(321.0023714341679-142.93738760965192j)
230.80476222659212;(125928.64643122625-12954.68921567255j);(438.8089401077992-142.67000080443003j);(96873.72885182434-55663.929728278286j);(425.69693591445633-241.9969547943731j)
210.76620996662083;(122487.63271028658-15774.090432791967j);(462.768381114613-189.00145781871402j);(93836.43960593168-58865.55050521923j);(430.4979819273258-283.41726127815855j)
442.611452729814;(127669.65909106155-9132.933360643532j);(303.8537881801535-3.1849268860733284j);(123524.99332752169-40225.00917733311j);(265.20425084094506-95.24198110035945j)
541.7632892802483;(133081.08812116284-7121.726611077215j);(258.7646956882117+18.939410333648237j);(127603.17332711197-30447.88650398437j);(227.95245074829418-53.41236761337427j)
685.2645830333277;(128582.33474840142-7819.059197960781j);(204.63318518975822+51.99328806668791j);(130721.71254513308-27706.051265936458j);(185.49036846633658-45.33235042346432j)
253.1585051686044;(121225.97149100734-9878.299853904475j);(425.4131840198945-125.15506308619698j);(103925.47286139746-55894.267705167906j);(376.65274458990217-209.33286706898568j)
302.10351098432886;(121329.97343076734-11028.77362074846j);(392.88287425655574-78.39882344203741j);(107756.03079652968-43121.30435052633j);(371.71067474249634-154.0989115400855j)
491.9863482172585;(131607.36594454723-13969.7900515275j);(277.1517171801151-1.3990742982802296j);(123449.00169120927-38707.86694919264j);(249.3390055461279-70.23215497031714j)
397.54176647792576;(127090.17888515344-14109.856738122864j);(337.59949796855875-41.77425481248889j);(120102.87689786436-46727.310192379926j);(307.60562582790595-106.86481193526404j)
465.0463472099319;(126340.00018605306-9936.291995745181j);(275.86063532852194+3.428836432914341j);(128475.62229653924-36063.34961906002j);(249.05882245321035-88.42896313835966j)
716.7510499210028;(132806.60650034164-8695.979409442025j);(189.91636113716336+47.9686078760882j);(137570.96980994724-21712.089573108547j);(190.2021089687801-38.96529264406712j)
500.5882427028717;(132963.46734433807-12073.403546315389j);(267.25022978123735+8.893251591896785j);(125508.05225455438-38785.548018255315j);(253.02410592024145-59.8206701528366j)
426.6187480488833;(125953.94911013877-8420.04093528258j);(310.0691250195737-12.485832841321233j);(120519.50553168953-40381.31097425548j);(264.9999891290339-93.90857906100952j)
753.9807468188545;(136411.97624227204-4460.455055772392j);(184.74393482339542+54.448670271203916j);(129948.00255214369-21424.39702998747j);(166.67359289501462-32.37893860210685j)
227.1729318427357;(122126.99123649963-12336.740941440024j);(436.7181187171629-171.39576444027392j);(93696.16887476614-53335.055661617356j);(433.04038734828384-252.3028388821491j)
721.304665571568;(133941.77047665365-9578.263591622934j);(196.98778580856666+57.41615146115668j);(133056.80224658336-22708.720329981537j);(186.67878294223192-30.09909002133176j)
475.9472499773253;(128162.3490428495-8628.355055933142j);(284.54702878100875+18.433556922247366j);(121015.79870336567-33296.34192492754j);(258.9154694894358-92.66006923478994j)
477.1411125272687;(128978.45918253943-11790.429137138017j);(297.0367232085906+9.127540998885586j);(122888.02805401852-39173.3779184618j);(238.34852796558772-72.4952337299267j)
715.5196704958292;(134091.65857481802-11032.611550206668j);(194.94871829908243+49.41421142737246j);(131890.96471775215-26278.684670660372j);(178.60183492742044-33.537870041454866j)
479.17466836804965;(131768.29113748422-13146.436762260744j);(284.06601077319186+13.218994630181818j);(129876.0563496531-36527.10482416949j);(249.2175371889313-80.15387508163185j)
439.8920416021848;(136483.89778488997-18599.83149888239j);(287.07715769197983-9.837291477433102j);(119536.97769417333-32705.406087934905j);(279.0986860962029-86.47098474767213j)
345.3184975068034;(123226.70962917915-15743.586767229619j);(358.72636160418375-53.58372589010726j);(109932.35475573936-43402.8833961243j);(334.4774296878512-143.85810955549363j)
565.5255570859299;(132863.24401599207-5790.7409648631365j);(235.9462971070161+29.099977208864626j);(130360.40308904742-29025.6923604433j);(231.433120896665-58.703067351433006j)
514.6977018584641;(133746.29195687376-10660.913958336105j);(249.31798065304585+24.5732635358729j);(124846.8417343573-33737.02563048139j);(254.2488165288594-55.510526611205435j)
312.17689906023634;(124502.8320381424-14471.778353734571j);(368.6847912629297-98.8963510740667j);(113324.21186947537-44601.90903704536j);(349.6377438233304-160.76738952000912j)
594.365361584955;(128458.50049984497-6391.935559072344j);(238.2190111272735+37.873318946831j);(132163.93719567027-34088.78145785261j);(221.29394735851457-51.90621292900226j)
557.1295086818851;(134843.52058999985-3890.4202365391066j);(247.21191417940543+40.547937611473145j);(126884.64486435534-35672.58522915924j);(236.83271623211292-70.47787634029748j)
416.4803139977283;(128119.47436923238-12433.438873450003j);(305.3625517070416-35.96290629867433j);(121503.14183955094-40690.39643264987j);(302.3776764472736-119.4783054263591j)
192.50852548502382;(124469.31116294896-19314.130476021277j);(465.1714659066954-212.86489524479788j);(87772.28415143525-63218.61641085394j);(452.8422056602415-310.93897312492936j)
444.551255600427;(129674.86499969043-14794.837131272321j);(291.4883667018871-16.933452063461715j);(120713.87199842151-36458.78035615091j);(274.7078372148207-84.7641853675812j)
193.45312676424348;(117298.38704636961-20369.428882934604j);(484.9510632739809-253.70585754602834j);(84937.83817891598-56636.62461452885j);(458.40652947909734-304.4505003070982j)
232.74913890045272;(124396.51877066909-15515.3886966082j);(432.4162083330924-172.52776072255014j);(96349.09479069326-59613.66397184374j);(409.9624981026559-250.24070456466484j)
435.4476444140754;(129936.12136597032-7703.36127697181j);(312.014090812061-16.427749709380407j);(118563.27348913206-42508.64220992058j);(279.264332147901-97.19196402825051j)
236.69433398563677;(120818.74565144099-12962.46264991381j);(446.76070289588523-157.23622924795626j);(99357.23220546411-54450.7753899831j);(414.03200955016496-239.46394062359425j)
347.12929725868474;(129231.96928565548-11472.951954764307j);(361.5604308008616-50.37535989252709j);(117115.84498228367-46964.98332898065j);(329.3656237368485-132.92452291650125j)
563.630080078612;(134598.5330411748-6901.251538173422j);(236.52750187510776+35.12168434910747j);(129800.78959508822-30761.9049870265j);(222.26544438932075-57.21091360149282j)
365.91074528736885;(122935.23677740543-16235.165679823067j);(336.2912102886735-56.68053805540626j);(117007.27364355863-43923.319061114096j);(304.19338630258216-116.9006098498571j)
758.6596986492609;(135695.0909035458-4965.61011774092j);(191.3352684153337+54.17357073292044j);(134281.7327093277-21760.297737761797j);(165.30569316753306-29.428203128636937j)
